ID,Block,Sex,Diet,Regimen,Weight,Fat_Scores_Dorsal,Fat_Scores_Pelvic,days_since_1st_trt,days_since_2nd_trt,days_since_1st_D_or_A,days_since_1st_D_inj,vax_history,blank_avg,blank_sd,cutoff_new,age_lab,Env,age_wild,repro,body_length_mm,ticks_total,fleas,mites,Testes,H_poly,Pinworms,Cestode,repro_bin,Col_5_bcen,Col_6_bcen,Col_7_bcen,Col_5_avg,Col_6_avg,Col_7_avg,OD_avg,OD,Fat_Scores_Sum,boost,ishigh,ismale,isrepro,isadult,islab,isvax,isHp,nHp
SUBJ-0000,,,,,,,,,,,,,0.101375,0.013637527,0.142287581,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.991625,1.402625,0.930625,1.968625,1.437625,0.952125,1.452791667,1.452791667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.101375,0.013637527,0.142287581,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.429625,1.977625,1.534625,2.447625,1.991125,1.558125,1.998958333,1.998958333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.118125,0.0155236,0.164695799,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.482875,0.901875,0.497875,1.4933125,0.9103125,0.5093125,0.970979167,0.970979167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.118125,0.0155236,0.164695799,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.483875,0.934875,0.535875,1.4903125,0.9448125,0.5443125,0.993145833,0.993145833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.118125,0.0155236,0.164695799,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.032125,-0.021125,-0.034125,-0.0066875,-0.0116875,-0.0111875,-0.009854167,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.111875,0.026297406,0.190767219,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.312125,0.854125,0.395125,1.349875,0.839875,0.400875,0.863541667,0.863541667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.111875,0.026297406,0.190767219,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.383125,0.793125,0.431125,1.370375,0.813875,0.425875,0.870041667,0.870041667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.111875,0.026297406,0.190767219,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.030875,-0.025875,-0.017875,-0.009125,-0.019125,-0.001125,-0.009791667,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.107375,0.037450682,0.219727046,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.476625,0.868625,0.516625,1.4801875,0.8806875,0.5271875,0.9626875,0.9626875,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.107375,0.037450682,0.219727046,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.559625,0.987625,0.607625,1.5721875,0.9971875,0.6076875,1.059020833,1.059020833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.107375,0.037450682,0.219727046,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.019375,-0.026375,-0.018375,-0.0078125,-0.0168125,-0.0043125,-0.009645833,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.070625,0.014585417,0.11438125,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.169375,1.929375,1.274375,2.177116072,1.894616072,1.274616072,1.782116072,1.782116072,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.070625,0.014585417,0.11438125,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.475375,0.526375,2.138375,2.472616072,0.521616072,2.139116072,1.711116072,1.711116072,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.060875,0.005710462,0.078006386,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.598125,2.087125,1.417125,2.5760625,2.0075625,1.3765625,1.986729167,1.986729167,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.060875,0.005710462,0.078006386,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.955125,2.540125,2.079125,2.8740625,2.4575625,1.9745625,2.435395833,2.435395833,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.059625,0.004090767,0.071897301,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.381375,1.672375,1.103375,2.3525,1.676,1.071,1.699833333,1.699833333,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.059625,0.004090767,0.071897301,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.319375,1.667375,1.071375,2.313,1.6615,1.027,1.667166667,1.667166667,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.066571429,0.014646864,0.110512019,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.300428571,1.869428571,1.246428571,2.277285714,1.847285714,1.221285714,1.781952381,1.781952381,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.066571429,0.014646864,0.110512019,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.237428571,1.635428571,1.109428571,2.275285714,1.649285714,1.066285714,1.663619047,1.663619047,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.058285714,0.008344618,0.083319569,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.434714286,1.891714286,1.393714286,2.480285715,1.880285715,1.348285715,1.902952381,1.902952381,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.058285714,0.008344618,0.083319569,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.312714286,1.763714286,1.260714286,2.406285715,1.838285715,1.289285715,1.844619048,1.844619048,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0595,0.005123475,0.074870426,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.6855,2.0165,1.3745,2.6376875,1.9741875,1.3741875,1.995354167,1.995354167,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0595,0.005123475,0.074870426,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.5925,1.9575,1.3195,2.5491875,1.9081875,1.3121875,1.9231875,1.9231875,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.055125,0.003407253,0.06534676,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.058875,1.594875,1.109875,2.0438125,1.5893125,1.0928125,1.5753125,1.5753125,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.055125,0.003407253,0.06534676,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.977875,1.467875,0.957875,1.9593125,1.4558125,0.9428125,1.452645833,1.452645833,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.060375,0.005475799,0.076802397,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.419625,2.724625,2.437625,2.3876875,2.6386875,2.4961875,2.507520833,2.507520833,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.060375,0.005475799,0.076802397,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.085625,1.770625,1.354625,2.0391875,1.6791875,1.3266875,1.6816875,1.6816875,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.06525,0.011188722,0.098816166,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.26475,1.46875,0.99775,2.278,1.4575,1.007,1.580833333,1.580833333,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.06525,0.011188722,0.098816166,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.23275,1.42375,0.78275,2.1395,1.369,0.799,1.435833333,1.435833333,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.065125,0.005254462,0.080888387,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.062875,1.440875,0.824875,2.010625,1.400625,0.816625,1.409291667,1.409291667,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.065125,0.005254462,0.080888387,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.191875,1.503875,0.834875,2.067625,1.458625,0.836125,1.454125,1.454125,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.05475,0.005214163,0.07039249,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.17625,1.43625,0.85725,2.1175625,1.4390625,0.8725625,1.476395833,1.476395833,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.05475,0.005214163,0.07039249,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.35125,1.42125,0.86025,2.1645625,1.4015625,0.8520625,1.472729167,1.472729167,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.05775,0.005117372,0.073102117,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.03725,1.41525,0.88425,2.0374375,1.3784375,0.8589375,1.4249375,1.4249375,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.05775,0.005117372,0.073102117,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.11125,1.43425,0.89825,2.0649375,1.4329375,0.8924375,1.4634375,1.4634375,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0595,0.004213075,0.072139225,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.1365,1.5775,1.0285,2.09675,1.56225,1.03325,1.564083333,1.564083333,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0595,0.004213075,0.072139225,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.0175,1.3955,0.8615,1.97225,1.39275,0.85575,1.406916667,1.406916667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0595,0.004213075,0.072139225,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.0085,0.0015,0.0015,0.01275,0.00725,0.00325,0.00775,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.063375,0.004922842,0.078143527,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.240625,1.636625,0.952625,2.22775,1.56175,0.94925,1.579583333,1.579583333,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.063375,0.004922842,0.078143527,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.031625,1.513625,0.897625,2.01875,1.46925,0.87975,1.455916667,1.455916667,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.069285714,0.01072666,0.101465693,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.166714286,1.554714286,0.927714286,2.099357143,1.510857143,0.904357143,1.504857143,1.504857143,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.069285714,0.01072666,0.101465693,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.119714286,1.528714286,0.903714286,2.073857143,1.471857143,0.882857143,1.476190476,1.476190476,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0655,0.005809475,0.082928425,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.2415,1.5565,1.0015,2.2481875,1.5496875,0.9861875,1.5946875,1.5946875,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0655,0.005809475,0.082928425,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.0235,1.4205,0.8445,2.0391875,1.4026875,0.8371875,1.426354167,1.426354167,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.069125,0.006352903,0.088183709,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.237875,1.678875,1.082875,2.2389375,1.7049375,1.1059375,1.683270833,1.683270833,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.069125,0.006352903,0.088183709,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.994875,1.334875,0.813875,2.0014375,1.3334375,0.7969375,1.377270833,1.377270833,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0615,0.006751543,0.081754629,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.2495,1.4925,0.9545,2.269083334,1.492083334,0.962583334,1.574583334,1.574583334,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.0615,0.006751543,0.081754629,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.2165,1.5915,0.9765,2.227083334,1.581583334,0.975583334,1.59475,1.59475,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.06325,0.006057021,0.081421062,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.21775,1.64275,1.06675,2.2393125,1.6358125,1.0453125,1.640145833,1.640145833,,0,,,,,,,0,0
SUBJ-0000,,,,Pos.Ctrl,,,,,,,,Pos.Ctrl,0.06325,0.006057021,0.081421062,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.09375,1.37075,0.82275,2.0598125,1.3658125,0.7998125,1.408479167,1.408479167,,0,,,,,,,0,0
SUBJ-0000,,,,Blank,,,,,,,,Blank,0.06325,0.006057021,0.081421062,,Wild,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.00825,-0.00225,-0.00925,-0.0051875,-0.0021875,-0.0056875,-0.004354167,0.0,,0,,,,,,,0,0
